servierCode,providerCode,geographyCode,sourceChannelCode,nameEn
,201236,011;014;022;041;050,SG_PriScar,PETER YAN CARDIOLOGY CLINIC - DR PETER YAN
,201237,011;015;023;040;050,SG_GP,TANAMERA CLINIC - DR KOH CHONG CHENG
,201239,010;015;023;040;050,SG_PriScar,CARDIO-CARE PTE LTD - DR WAN SHOUNG HOW
,201240,010;090;020;040;050,SG_GP,MEDICARE ASSOCIATION & DENTAL SURGERY-DR JOHN CHUA
,201241,011;015;022;041;050,SG_GP,SHALOM MEDICAL GROUP - DR VINCENT TOK CHOO BENG
,201251,013;014;021;040;050,SG_GP,LIFECARE FAMILY CLINIC & SURGERY-DR LEE BOON SIONG
,201256,010;090;020;040;050,SG_GP,MEDICARE ASSOCIATES CLINIC & SURG - DR JOHN LEE
,201266,013;014;021;040;050,SG_GP,THE EDINBURGH CLINIC - DR TAN TZE LEE
,201276,012;015;024;040;050,SG_GP,FAMILY HEALTHCARE CL & SURGERY - DR CHENG SOO HONG
,201278,010;090;020;042;050,SG_PriSpsy,BOSE PSYCHIATRIC & STRESS DISORDER CL - DR P BOSE
,201283,012;015;024;040;050,SG_GP,MEDICAL UNION CLINIC - DR WONG CHEE MIN
,201286,011;014;021;041;050,SG_GP,HEALTHWAY MEDICAL CENTRE - DR LUCIENNE TAN YU SING
,201290,012;015;024;040;050,SG_GP,TOA PAYOH NORTH CLINIC & SURGERY- DR KOH SEK KHOON
,201291,010;015;023;040;050,SG_GP,81 FAMILY CLINIC - DR MANINDER SINGH SHAHI
,201292,010;090;020;040;050,SG_GP,CHANG CLINIC & SURGERY - DR STEPHEN C S CHANG
,201303,010;090;020;040;050,SG_GP,PICTON MEDICAL CENTRE - DR BELINDA WEE GEOK CHIN
,201307,010;015;020;040;050;080,SG_GP,FAMILY HEALTHCARE CL & SURG - DR LEE CHEONG CHENG
,201308,013;014;021;040;050,SG_GP,WOODLANDS FAMILY CLINIC - DR TAN BENG TECK
,201309,010;090;024;042;050,SG_PriSgas,CHENG JUN GASTROENTEROLOGY & MED CL - DR CHENG JUN
,201310,012;014;022;040;050,SG_GP,HEALTHPOINT FAMILY CLINIC - DR SARANI BINTE OMAR
,201312,013;015;024;040;050,SG_GP,EVERHEALTH MEDICAL CENTRE
,201313,012;015;024;040;050,SG_GP,FAMILY HEALTH MEDICAL CENTRE - DR VIDA CHOU
,201315,010;090;020;040;050;080,SG_PriSphy,COUGH & CHEST SPECIALIST P/L-DR CHAN TIONG BENG
,201318,013;090;024;040;050,SG_GP,MAY MEDICAL CLINIC & SURGERY - DR NG MAY MEI
,201319,013;014;021;042;050;080,SG_GP,B S CHEW CLINIC - DR CHEW BAN SOON
,201320,011;015;023;040;050;080,SG_GP,SIMS DRIVE MEDICAL CLINIC - DR LIM CHIEN CHUAN
,201324,013;014;021;042;050,SG_GP,JL MEDICAL(BKT BATOK)P/L-DR JANET C/O TEMASEK MEDICAL CENTRE
,201329,012;090;020;040;050,SG_GP,LOW MEDICAL CLINIC - DR LOW KEE HWA
,201330,012;015;024;040;050,SG_GP,FAMILY HEALTH CLINIC & SURGERY - DR WONG TED MIN
,201331,012;015;024;040;050,SG_GP,B T GOH FAMILY CLINIC & SURGERY - DR GOH BEE TENG
,201335,011;090;020;040;050,SG_GP,MY FAMILY DOCTOR - DR CHONG BICK YEW
,201336,013;014;020;042;050,SG_GP,AR-RAUDHAH MEDICAL CLINIC-DR AMIR ADHHA B.ABDULLAH
,201338,011;014;020;040;050,SG_GP,DOCTOR JAY MEDICAL CENTRE - DR LIM JIUN JYE
,201341,013;014;021;040;050,SG_GP,"DRS KOO,LOH & ASSOCIATES PTE LTD-DR CAROLYN LOH YL"
,201343,010;090;024;040;050,SG_GP,THE BISHAN FAMILY DOCTORS - DR CHUA BEE HONG
,201348,010;090;020;040;050;080,SG_GP,THE ARCADIA CLINIC - DR LIM CHUNG KHEE
,201355,010;090;020;040;050,SG_GP,CHIN LEONG CLINIC - DR TAN CHIN LEONG
,201358,010;090;020;040;050,SG_PriSog,SINGAPORE WOMEN'S CLINIC-DR CHAN CHI KIONG CLIFTON
,201359,012;015;024;040;050,SG_GP,C K TAN FAMILY CLINIC & SURGERY - DR SERENE TAN
,201365,010;090;020;040;050,SG_GP,LER CLINIC & SURGERY - DR LER GEE BUEH
,201367,012;015;024;040;050,SG_GP,CHEN FAMILY CLINIC - DR CHEN SZE SIN
,201368,010;090;024;040;050,SG_GP,326 AVENUE 3 CLINIC - DR WONG KAM WAH
,201370,010;090;020;040;050,SG_GP,NEWLIFE FAMILY CLINIC & SURGERY - DR LIM LEE KIANG
,201382,010;090;020;040;050,SG_GP,CLINICAL ASSOCIATES MEDICAL CTR-DR KAN SIEW YOONG
,201384,013;014;021;040;050,SG_GP,PUBLIC MEDICAL CLINIC & SURGERY - DR WONG CHOO MOK
,201388,010;090;024;040;050,SG_GP,CHUNGKIAW FAMILY PRACTICE - DR KEVIN KOH TSE-CHUNG
,201395,010;015;020;040;050;080,SG_GP,HUI CLINIC & SURGERY - DR JOHN HUI KEEN PENG
,201396,010;014;022;040;050,SG_GP,PACIFIC FAMILY CLINIC PTE LTD-DR KAO WEI HUNG
,201398,013;090;020;040;050,SG_GP,THE DOCTOR'S CLINIC - DR LOW WILKIE
,201399,010;090;020;040;050,SG_PriSphy,YCT PTE LTD_-DR YEO CHOR TZIEN
,201403,011;014;022;040;050,SG_PriScar,ARTHUR TAN HEART CLINIC - DR ARTHUR TAN TEOW HIN
,201412,010;090;020;040;050,SG_PriSeye,HENG EYE CLINIC & SURGERY - DR HENG LEE SUAN
,201413,012;015;024;040;050,SG_GP,STERLING CLINIC & SURGERY - DR CHEONG WEI LING
,201415,013;014;021;040;050;080,SG_GP,UNIVERSAL MEDICAL & DENTAL CLINIC-DR OW BOON HIN
,201416,010;015;020;040;050,SG_GP,UNIVERSAL MEDICAL CLINIC-DR TAN TEE NGEE
,201417,013;014;021;040;050,SG_GP,LIFELINE NEIGHBOURHOOD MEDICAL CLINIC PTE LTD
,201418,010;090;020;040;050,SG_GP,MAKE-WELL FAMILY CLINIC & SURGERY-DR SEE SHEAN YAW
,201420,012;015;024;040;050,SG_GP,LIFECARE FAMILY CLINIC & SURGERY - DR THOMAS SENG
,201422,010;090;023;040;050,SG_GP,HEALTHWISE MEDICAL CLINIC & SURGERY
,201423,010;090;024;040;050,SG_GP,YAP FAMILY CLINIC & SURGERY - DR YAP THIAM KOON
,201432,011;014;022;041;050,SG_PriSend,WANG KUO WENG DIABETES & ENDOCRINE PRACTICE
,201442,010;090;020;040;050,SG_GP,NORTHLAND FAMILY CL. & SURGERY - DR LO MUN KID
,201444,010;090;021;040;050,SG_GP,UNIVERSAL MEDICAL & DENTAL CLINIC- DR KOH JOON SOO
,201445,010;090;020;040;050,SG_GP,YISHUN CENTRAL MEDICAL CLINIC - DR LAI WEE LEE
,201452,013;014;024;040;050;080,SG_GP,YAP MEDICARE CLINIC & SURGERY - DR YAP BOH WEI
,201459,010;015;020;040;050,SG_GP,HEALTHLINK MEDICAL CLINIC & SURGERY - DR RODNEY LI
,201460,010;090;020;041;050,SG_PriSpsy,PSYCHIATRIC CARE CLINIC - DR TAY LIAM KAI
,201461,013;014;020;040;050,SG_GP,LIFELINE MED GROUP PTE LTD -DR ALAN CHIN YEW LIANG
,201462,013;015;023;040;050,SG_PriSneu,YEO NEUROLOGY & CLINICAL NEUROPHYSIOLOGY-DR PT YEO
,201463,010;090;020;040;050;080,SG_GP,APEX CLINIC & SURGERY (JURONG WEST) - DR HO YENG
,201467,010;090;022;040;050,SG_GP,KHOO FAMILY CLINIC & SURG - DR RUBEN KHOO KIA HOEN
,201469,012;015;024;040;050,SG_GP,J J CLINIC & SURGERY - DR LAN JIANN JONG
,201473,012;015;024;040;050,SG_GP,FAMILYCARE CLINIC AND SURGERY - DR SOO ING CHOONG
,201474,011;014;022;042;050,SG_PriSnep,CENTRE FOR KIDNEY DISEASES PTE LTD - DR LYE W C
,201484,010;015;023;040;050,SG_PriSneu,YEOW NEUROLOGY & MEDICAL CLINIC- DR YEOW YEW KIM
,201489,010;090;020;040;050,SG_PriSog,DR LEE KEEN WHYE - OBSTETRICIAN & GYNAECOLOGIST
,201490,010;090;024;040;050,SG_GP,HEALTHLINK (AMK) MED CTR PTE LTD - DR JAMES HO
,201492,011;015;023;040;050,SG_GP,LOYANG MEDICAL CENTRE - DR LEOW WEI AUN
,201495,010;090;020;040;050,SG_PriSent,LIM EAR NOSE & THROAT SURGERY - DR LIM CHONG TECK
,201499,013;014;021;040;050,SG_GP,EVERCARE MEDICAL CLINIC - DR CHUI PENG LEONG
,201503,010;090;020;040;050,SG_PriSsur,FOK PLASTIC SURGERY PTE LTD - DR HARRY FOK
,201506,011;014;022;041;050,SG_PriScar,WM WONG CARDIAC & MED CL PTE LTD - DR WONG WUI MIN
,201508,013;014;024;040;050,SG_GP,BALMORAL FAMILY CL & SURGERY-DR ADRIAN KOH
,201514,012;090;020;040;050,SG_GP,L & L FAMILY MEDICINE CL - DR GERALD LOW MUN HENG
,201517,010;090;020;040;050,SG_GP,HEALTHPLUS CLINIC & SURGERY - DR DINA QUEK
,201518,010;090;020;040;050,SG_GP,MY FAMILY CLINIC - DR GOH TIONG JIN
,201519,010;014;021;042;050,SG_GP,LOI & WONG CLINIC & SURGERY - DR LOI KUAN LOONG
,201520,012;014;024;042;050,SG_PriScar,SUSAN QUEK HEART CARE CLINIC - DR SUSAN QUEK
,201521,011;015;021;040;050,SG_PriScar,MAURICE CHOO CLINIC PTE LTD
,201526,010;090;020;040;050;080,SG_PriSort,ISLAND ORTHOPAEDIC CONSULTANTS- DR NGIAM KITE SENG
,201533,010;090;021;040;050,SG_GP,FOCUS MEDICAL GROUP - DR LIM SINN LING
,201535,011;015;022;041;050,SG_GP,CHEONG CLINIC - DR ANGELA CHEONG CHIN LEE
,201536,012;015;024;041;050,SG_GP,ST GEORGES CLINIC AND SURGERY - DR LEE SIEW KHIM
,201542,010;090;022;041;050,SG_PriSsur,GOH HAK SU COLON & RECTAL CENTRE - DR GOH HAK SU
,201544,012;015;021;041;050,SG_PriSgas,CN CHEW INTERNAL MEDICINE & GASTROENTEROLOGYCLINIC
,201549,011;015;020;040;050,SG_GP,ELIAS FAMILY CLINIC & SURGERY - DR CHEAH WAI YEE
,201553,010;090;020;040;050,SG_GP,ROYAL MEDICAL CENTRE - DR MARY ANN PHIPPS
,201556,010;090;020;040;050,SG_PriSphy,CHEONG CHEST & MEDICAL CLINIC-DR CHEONG TUCK HONG
,201562,011;014;021;041;050,SG_GP,HEALTHWAY EASTERN CLINIC - DR TAN SEE LENG
,201564,011;014;022;040;050,SG_PriScar,KOO CARDIAC CLINIC - DR KOO CHEE CHOONG
,201569,010;090;020;040;050,SG_PriSog,"TSENG, LIAUW & CHUA GYNAECOLOGICAL CLINIC"
,201581,012;014;022;040;050,SG_GP,K N CHIN & ASSOCIATES PTE LTD - DR PETER TANG
,201585,013;014;020;040;050,SG_GP,PANDAN CLINIC PTE LTD- DR TAN WAH SAN
,201599,010;090;020;040;050,SG_PriSgas,ASIAN CENTRE FOR LIVER DISEASES & TRANSPLANTATION
,201619,010;090;020;040;050,SG_GP,MEL & PARTNERS DRS - DR MELVIN GOH BAN CHENG
,201625,010;090;020;040;050;080,SG_PriSort,ORTHOPEADIC PRACTICE PTE LTD - DR TEH PENG HOOI
,201636,010;014;024;040;050,SG_PriScar,CARDIOLOGY CLINIC PTE LTD - DR RICHARD NG ANG LEE
,201637,010;090;020;041;050,SG_PriSsur,IMRAN NAWAZ SURGERY - DR IMRAN NAWAZ
,201639,010;090;020;040;050,SG_GP,LIFELINK 24 HOURS CLINIC & SURGERY
,201649,012;015;024;040;050,SG_GP,AM PM FAMILY CLINIC & SURGERY PTE LTD- DR LAU BOON
,201653,011;015;023;040;050,SG_GP,K.B. TAN CLINIC & SURGERY - DR TAN KOK BENG
,201659,010;090;020;040;050,SG_PriSent,"EAR,NOSE,THROAT,SINUS & DIZZINESS CTR - DR KK LOH"
,201666,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD
,201671,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201675,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201677,010;020;042;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201679,010;020;042;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201680,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201681,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201688,012;014;024;040;050,SG_PriSnep,WU MEDICAL CLINIC PTE LTD - DR AKIRA WU YIK TIAN
,201689,010;090;020;040;050,SG_PriSog,THE OBSTETRICS & GYNAECOLOGY PRACTICE
,201690,012;015;024;040;050,SG_GP,LIFELINE BISHAN MEDICAL CLINIC PTE LTD-DR GOH MING
,201700,011;015;023;041;050,SG_GP,HAMID FAMILY CLINIC & SURGERY - DR HAMID BIN AHMAD
,201708,011;090;023;040;050,SG_GP,GREEN CROSS MEDICAL CENTRE - DR CHU SIU KONG
,201722,010;020;041;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201724,010;090;020;040;050,SG_PriSog,HK HO WOMEN & FERTILITY CLINIC - DR HO HON KWOK
,201742,012;014;022;042;050,SG_GP,K N CHIN & ASSOCIATES PTE LTD - DR MICHEL FOO S N
,201743,013;090;020;040;050,SG_GP,ACUMED MEDICAL GROUP-DR CHRISTINA YAM
,201748,010;090;024;040;050,SG_GP,MEDIHEALTH BISHAN 24 HOURS CLINIC - DR NG WEI SENG
,201750,012;014;022;042;050,SG_GP,BETHESDA MEDICAL CENTRE PTE LTD - DR LAWRENCE SOH
,201754,013;014;020;040;050,SG_GP,JO-LIN FAMILY CLINIC & SURGERY - DR JOSEPHINE LEE
,201758,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201768,011;090;020;040;050,SG_GP,YOONG FAMILY CLINIC & SURGERY C/OCORAL MEDICAL P/L
,201771,010;090;020;040;050;080,SG_PriSort,JAMES LEE ORTHOPAEDIC SURG PTE LTD - DR JAMES LEE
,201775,013;014;020;040;050,SG_GP,PREMIER HEALTHCARE CLINIC & SURGERY-DR WONG JANSEN
,201780,013;014;021;040;050,SG_GP,ONELIFE FAMILY CLINIC -DR VINCENT CHOW
,201782,010;090;024;040;050,SG_GP,CLIFFORD FAMILY CLINIC - DR TONG CHUAN HONG
,201784,013;014;023;041;050,SG_PriH,RAFFLES MEDICAL GROUP
,201786,011;014;021;041;050,SG_GP,HEALTHWAY CLINIC & SURG - DR SIAW TUNG YENG
,201788,010;090;020;040;050,SG_PriSpae,SINGAPORE BABY & CHILD CLINIC - DR P K KOH
,201796,013;015;024;042;050,SG_GP,PARKWAY SHENTON PTE LTD
,201799,010;090;020;042;050,SG_PriSpsy,LP CLINIC THE PSYCHIATRIC PRACTICE -DR SIM LI PING
,201802,010;090;021;042;050,SG_GP,LEE & KOH FAMILY CLINIC - DR KAREN LEE
,201804,012;015;024;040;050,SG_GP,LIM COUNTRY CLINIC - DR ANGELA LIM KA PHECK
,201806,013;014;021;040;050,SG_GP,TOH GUAN FAMILY CLINIC - DR PAUL HANGCHI
,201808,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201810,010;090;024;040;050,SG_GP,DR CHAN & TANG FAMILY CLINIC-DR CHAN MING JONATHAN
,201814,011;015;023;041;050,SG_PriScar,CHEE HEART SPECIALISTS CL P L - DR CHEE TEK SIONG
,201819,011;090;023;040;050,SG_GP,SEASONS CLINIC - DR TAN MING CHUN
,201820,010;090;020;040;050,SG_PriSgas,ROLAND CHONG GASTROENTEROLOGY & MED CLINIC PTE LTD
,201825,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201828,010;020;041;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201829,010;090;020;040;050,SG_GP,MILLENNIUM MEDICAL GROUP - DR LEONG YAN HOI
,201843,011;015;023;041;050,SG_GP,HEALTH PARTNERS MEDICAL CLINIC (SIGLAP)DR HO JEE
,201844,013;090;020;040;050,SG_GP,"DRS KOO, FOK & ASSOCIATES PTE LTD - DR FOK WAI YEE"
,201863,030;040;050;060,SG_PubH,ST MEDICAL SERVICES PTE LTD
,201880,010;090;020;040;050,SG_GP,PIDEMCO MEDICAL CENTRE - DR HUI MENG TONG
,201881,012;015;020;040;050,SG_GP,18 CLINIC - DR TAN PIK YEE
,201883,012;090;022;040;050,SG_GP,SEACARE MARITIME MEDICAL CENTRE PTE LTD
,201885,013;014;021;040;050,SG_GP,UNIVERSAL MEDICAL CLINIC - DR LOW HUEY CHIN
,201886,010;090;020;040;050;080,SG_PriSrheu,LEONG KENG HONG ARTHRITIS & MED CL - DR K H LEONG
,201890,013;090;020;040;050;080,SG_GP,VICTORIA MEDICAL HOUSE- DR TAN RU YUH
,201895,012;014;022;042;050,SG_GP,HL CLINIC - DR SABRINA LIM SEOK CHENG
,201904,010;090;020;040;050,SG_GP,BUKIT TIMAH FAMILY CL & SURG - DR ERNEST CHEE F F
,201905,010;015;024;040;050,SG_GP,KHOO CLINIC & SURGERY - DR KHOO AH CHEW
,201912,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,201920,010;090;022;040;050,SG_GP,NEW HEALTH FAMILY CLINIC - DR MABEL CHENG HONG
,201922,010;015;023;040;050,SG_GP,WELL MEDICAL & LASER SURGERY C/O AESTHETIC MEDICAL
,201924,013;090;021;040;050,SG_GP,"DRS KOO, NEOH MEDICAL GROUP PTE LTD"
,201928,011;015;020;040;050,SG_GP,W.H. YAK FAMILY CLINIC - DR YAK WAN HONG
,201929,010;014;020;040;050,SG_GP,PRO-LIFE MEDICAL ASSOCIATES - DR CHEE LIOK SUAN
,201934,010;090;022;040;050,SG_GP,VISTA FAMILY CLINIC - DR SI HOE YEEN LING
,201935,011;015;023;040;050;080,SG_GP,ALLIANCE CLINIC AND SURGERY - DR LIM PENG KEONG
,201936,010;090;020;040;050,SG_GP,NYAM FAMILY CLINIC - DR RAYMOND NYAM NGIAN CHOY
,201938,011;090;023;040;050,SG_GP,LEE & TAN FAMILY CLINIC & SURGERY-DR LEE YIK VOON
,201940,011;014;021;041;050,SG_GP,HEALTHWAY TAMPINES CLINIC-DR PHILIP KOH KHENG KEAH
,201943,011;014;021;041;050,SG_GP,SINGAPORE FAMILY CL & SURG- DR TAN YI RYH
,201949,012;015;020;040;050,SG_GP,MEDIPOINT MEDICAL CENTRE - DR TAN TEING PING
,201951,013;015;023;040;050,SG_PriScar,MELVIN TAN CARDIOLOGY PRACTICE - DR MELVIN TAN E H
,201958,010;090;020;040;050,SG_PriSog,WEN LIM CLINIC FOR WOMEN PTE LTD - DR LIM YUIN WEN
,201959,010;015;021;040;050,SG_PriSend,DIABETES & ENDOCRINE CONSULTANTS P/L - DR Y T TAN
,201960,012;090;022;040;050,SG_GP,FIRST MEDICAL CENTRE - DR WANG JOON LEONG
,201967,010;090;023;042;050,SG_PriSsur,"TEOH COLON,RECTUM & GEN. SURG - DR TEOH TIONG ANN"
,201968,012;015;021;040;050,SG_PriScar,Y S LAU CARDIOLOGY CLINIC PTE LTD-DR LAU YUNG SANG
,201978,012;015;023;040;050,SG_PriScar,C H LIM CARDIOLOGY CLINIC - DR LIM CHIN HOCK
,201980,010;090;024;042;050,SG_PriSgas,HO KOK TONG GASTROENTEROLOGY & MEDICAL CLINIC
,201984,011;090;021;040;050,SG_PriSnep,KU KIDNEY & MEDICAL CENTRE - DR GORDON KU
,201993,010;014;020;040;050,SG_PriSphy,NIPPON MEDICAL CARE - DR CHOY CHEE TUCK JOHN
,201994,011;015;020;040;050;080,SG_GP,HEALTHLINE FAMILY CL. & SURG. - DR TEO BOON LENG
,201999,011;090;023;040;050,SG_GP,CHAI CHEE CLINIC & SURGERY - DR NEETA P KHEMANI
,202000,010;090;020;040;050,SG_PriSort,ORTHOPAEDIC 'A' CARE SERVICE- DR S. SAYAMPANATHAN
,202002,010;090;020;040;050,SG_GP,EAST COAST FAMILY CLINIC - DR MOTI HASSARAM
,202006,010;014;020;040;050,SG_GP,HUANG SURGERY P/L- DR HUANG CHIA YUNG
,202009,011;090;020;040;050,SG_GP,CASSIA CLINIC & SURGERY - DR MOK YING JANG
,202013,013;014;021;040;050;080,SG_GP,HEALTH PARTNERS FAMILY CLINIC- DR SIM CHOON SENG
,202019,010;090;020;040;050,SG_GP,REGIONAL PATIENTCARE MED SG_GP PTE LTD-DR RICHARD WEE
,202025,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,202026,012;015;024;040;050,SG_GP,EJ FAMILY CLINIC - DR TAN EE JU
,202027,013;014;022;040;050,SG_GP,DOVER MEDICAL CENTRE- DR CHEW GIAN MOH
,202033,012;090;024;040;050,SG_GP,FRONTIER MEDICAL ASSOCIATES - DR NG / YEO
,202034,012;090;024;040;050,SG_GP,DAILY MEDICAL CENTRE - DR GOH SOON HOON MORNICA
,202035,013;015;023;042;050,SG_GP,DR LIM LEAN HUAT & PARTNERS PTE LTD
,202036,010;090;021;040;050,SG_GP,CANBERRA MEDICAL CENTRE - DR VICTOR CHEW YEW MENG
,202053,010;090;020;040;050,SG_GP,GALILEE CLINIC - DR NG KAI SUM
,202057,010;090;020;040;050,SG_PriSpsy,SIMON SIEW PSYCHOLOGICAL MEDICINE CLINIC
,202064,011;015;020;041;050,SG_GP,WOODS MEDICAL CLINIC PTE LTD - DR LIM WEE HOW
,202066,010;020;040;050;090,SG_GP,RAFFLES MEDICAL GROUP
,202071,010;090;020;040;050,SG_PriSphy,TMVC SINGAPORE PTE LTD - DR CLARICE WOODWORTH
,202077,010;090;020;040;050;080,SG_GP,STRAITS MEDICAL GROUP - DR RAYMOND WONG HON YIP
,202078,010;090;020;040;050,SG_GP,LITTLE CROSS FAMILY CLINIC PTE LTD - DR CHAI CHWAN
,202084,010;090;020;040;050,SG_PriSonc,JOHNS HOPKINS (S)INTERNATIONAL MEDICAL CENTRE
,202092,011;015;023;041;050,SG_GP,QUALITAS HEALTHCARE PTE LTD C/O YSL BEDOK CLINIC & SURGERY
,202105,010;090;020;040;050,SG_GP,MY FAMILY CLINIC (WOODLANDS) - DR LOH CHER ZOONG
,202106,013;014;021;040;050,SG_GP,EVERHEALTH FAMILY CLINIC & SURG
,202109,010;090;020;040;050,SG_GP,CAMRY MEDICAL CENTRE - DR TEO BOON SEE
,202112,010;090;020;040;050,SG_GP,STREET 11 CLINIC - DR LOW JIN KHENG
,202116,013;014;021;040;050,SG_GP,NEE SOON CLINIC - DR TAN PENG YANG
,202119,013;014;021;040;050,SG_GP,EVERCARE MEDICAL CLINIC - DR CHUI PENG LUM
,202122,010;014;020;040;050;080,SG_GP,LIGHTHOUSE CLINIC & SURGERY - DR STANLEY PECK
,202126,010;090;020;040;050,SG_PriSog,MAURINE TSAKOK CLINIC - DR MAURINE TSAKOK
,202127,011;014;021;041;050,SG_GP,HEALTHWAY SENGKANG CLINIC
,202130,010;090;022;041;050,SG_PriSgas,GASTROENTEROLOGY & MEDICINE INT.-DR TAN CHI CHIU
,202132,011;014;021;041;050,SG_GP,SILVER CROSS
,202133,010;015;023;040;050,SG_GP,STERLING FAMILY CLINIC-DR ONG WOON CHING
,202134,012;015;024;040;050,SG_GP,LIFELINE MEDICAL GROUP-SENGKANG P/L-DR GOH YANN
,202138,010;090;020;040;050,SG_PriSres,RESPIRATORY & MEDICAL SPECIALISTS P/L-DR Y K TAN
,202139,010;090;020;040;050,SG_GP,SHIFA CLINIC & SURGERY - DR MOHAMAD GHAZALI
,202141,010;090;020;040;050,SG_GP,SHANGRI-LA MEDICAL CLINIC - DR FOO YUNG HUI
,202144,012;015;023;040;050;080,SG_PriSend,ALEX FOK ENDOCRINE PRATICE - DR ALEX FOK
,202158,011;015;020;040;050,SG_GP,MEDINA MEDICAL CENTRE - DR SURAIDAH AHMAT
,202159,010;090;020;040;050,SG_GP,DOCTOR'S KOO & CHOO MEDICAL CLINIC - DR CHOO EDWIN
,202160,010;090;022;040;050,SG_PriSonc,KARMEN WONG MEDICAL ONCOLOGY PTE LTD - DR KARMEN
,202162,013;014;021;040;050,SG_GP,FIRST CARE FAMILY CLINIC - DR LOW CHIN YONG
,202165,010;090;024;042;050,SG_PriSsur,"NYAM COLON,RECTAL & GENERAL SURGERY-DR DENNIS NYAM"
,202172,012;090;020;040;050,SG_GP,HK FAMILY CLINIC & SURGERY - DR KHOO BEE SIM
,202175,010;090;020;040;050,SG_PriSent,"EAR,NOSE & THROAT PARTNERS (DR KEVIN SOH)"
,202176,010;090;024;042;050,SG_PriSgas,W K CHEONG GASTROINTESTINAL & MEDICAL SPECIALIST
,202178,012;015;020;040;050,SG_GP,THE HEALER MEDICAL GROUP - DR LING CHUEN
,202185,010;090;022;040;050,SG_GP,L & H POLYCLINIC & SURGERY-DR ELSIE TONG PAIK KOON
,202186,011;090;023;041;050,SG_GP,NEPTUNE HEALTHCARE - DR LIM HSIU WANG
,202187,012;014;024;040;050,SG_PriScar,THE HEART SPECIALIST CLINIC-DR TEO WEE SIONG
,202188,010;090;023;040;050,SG_GP,CENTRAL CLINIC
,202190,010;090;020;040;050,SG_GP,CHEN & LOW FAMILY DOCTORS - DR CHEN JENN YUH
,202191,011;014;021;041;050,SG_GP,HEALTHWAY SUNSHINE FAMILY CLINIC-DR CHIA HONG CHYE
,202195,013;014;024;042;050,SG_GP,SHENTON FAMILY MEDICAL CLINIC (JURONG EAST)
,202203,010;090;020;042;050,SG_PriSpsy,BRIAN YEO CLINIC - DR BRIAN YEO KAH LOKE
,202204,010;090;020;040;050,SG_PriSphy,INFECTION & VACCINATION CONSULTANTS-DR LAM MUN SAN
,202205,010;090;020;042;050,SG_PriSpsy,THE PSYCHOLOGICAL MED.PRACTICE - DR TAN SOO TENG
,202213,013;014;021;042;050,SG_GP,SHENTON FAMILY MEDICAL CLINIC (BKT GOMBA
,202227,011;014;022;041;050;080,SG_PriSger,CHAN KM GERIATRIC & MEDICAL CL.- DR CHAN KIN MING
,202231,011;015;020;040;050,SG_GP,G P MEDICAL CENTRE & SURGERY - DR TEOH GUAN PIN
,202234,013;015;024;042;050,SG_GP,SHENTON FAMILY MEDICAL CLINIC(BEDOK RESERVOIR)
,202239,010;090;021;040;050,SG_GP,BUKIT PANJANG FAMILY CLINIC-DR TAN TZE CHIN
,202243,010;090;020;040;050,SG_PriSsur,COLON RECTUM & GEN.SURGICAL CTR - DR TAN HENG TEE
,202245,010;090;020;040;050,SG_PriSog,DR YVONNE CHAN CL. FOR WOMEN - DR CHAN GEK SUAN
,202257,011;014;022;040;050,SG_PriScar,L.D HEART CLINIC - DR LAU KEAN WAH
,202263,010;090;022;041;050,SG_PriSgas,"STOMACH, LIVER & BOWEL CLINIC"
,202266,011;014;021;041;050,SG_GP,PEACE FAMILY CLINIC & SURGERY (20)
,202267,010;090;020;040;050,SG_PriSuro,"ANDROLOGY, UROLOGY & CONTINENCE CENTRE"
,202275,013;090;020;040;050,SG_GP,FAMILY LIFE CLINIC
,202288,011;015;023;040;050;080,SG_GP,ADVANCE CLINIC & SURGERY
,202290,010;090;023;040;050,SG_GP,FAMICARE BEDOK CLINIC - DR ROY CHIO HAN SIN
,202307,010;020;042;050;090,SG_GP,RAFFLES MEDICAL GROUP
,202309,010;090;023;040;050,SG_GP,YSL ALJUNIED CLINIC & SURGERY
,202310,011;014;020;040;050,SG_PriSneu,NEUROLOGY AND NEUROPHYSIOLOGY CLINIC - DR TAN
,202315,013;014;023;041;050;080,SG_PriH,RAFFLES HOSPITAL PTE LTD
,202316,011;014;021;041;050,SG_GP,HEALTHWAY MEDICAL GROUP PTD LTD - NOVENA
