rowId,code,_name,_address1,_address2,_postalCode,types,name,formattedAddress,postalCode,latitude,longitude,score
95,200305,LEE CLINIC & SURGERY- DR LEE KEEN KHUEN,BLOCK 333 KRETA AYER RD.,#01-20,080333,"[""establishment"",""health"",""point_of_interest""]",Lee Clinic & Surgery,"333 Kreta Ayer Rd, Singapore 080333",080333,1.280862,103.8423663,0.0
96,200307,S.Y. LEE CLINIC - DR LEE SUAN YEW,400 BALESTIER RD.,#01-11 BALESTIER PLAZA,329802,"[""establishment"",""health"",""point_of_interest""]",SY Lee Clinic,"400 Balestier Rd, 01- 11, Singapore 329802",329802,1.3258864,103.850112,0.0
97,200315,LEONG CLINIC - DR LEONG SU CHEN,63B LENGKOK BAHRU,#01-366,151063,"[""establishment"",""health"",""point_of_interest""]",Leong Clinic,"63B Lengkok Bahru, #01-366, Singapore 152063",152063,1.2895374,103.8156928,1.0
98,200318,LIANG CLINIC - DR LIANG HSUEH LIN,695D EAST COAST RD.,,459059,"[""establishment"",""health"",""point_of_interest""]",Liang Clinic,"55 Siglap Rd, #B1-15/16 Siglap Centre, Singapore 455871",455871,1.3125983,103.9231991,1.0
99,200322,LIEW CLINIC - DR LIEW B L,5000G MARINE PARADE RD.,#01-31 LAGUNA PARK,449290,"[""establishment"",""health"",""point_of_interest""]",Liew Clinic,"5000G Marine Parade Rd, #01-31, Singapore 449290",449290,1.310052,103.932002,0.0
100,200323,LIEW CLINIC & SURGERY- DR LIEW AH KIONG,BLOCK 116 BUKIT MERAH VIEW,#01-223,151116,"[""establishment"",""health"",""point_of_interest""]",Liew Clinic & Surgery,"116 Bukit Merah View, #01-223, Singapore 151116",151116,1.2851459,103.82146,0.0
101,200330,LIM CLINIC - DR LIM WEE NI,295 CHANGI RD.,,419773,"[""establishment"",""health"",""point_of_interest""]",Lim Clinic,"295 Changi Rd, Singapore 419773",419773,1.3181712,103.9071036,0.0
102,200333,LIM CLINIC & SURGERY- DR LIM LIANG BOON,BLOCK 20 CHAI CHEE RD.,#01-420,461020,"[""establishment"",""health"",""point_of_interest""]",Lim Clinic & Surgery,"20 Chai Chee Rd, #01-418 420 S, Singapore 461020",461020,1.3261856,103.9231452,0.0
103,200336,DRS LIM & CHAN- DR C L LIM & DR S M CHAN,BLOCK 2 LORONG LEW LIAN,#01-50,530002,"[""establishment"",""health"",""point_of_interest""]",Drs Lim & Chan Clinic,"2 Lor Lew Lian, #01-50, Singapore 531002",531002,1.3507319,103.8758729,1.0
104,200337,DRS LIM & CHAN CLINIC- DR C L LIM & DR S M CHAN,BLOCK 106 HOUGANG AVENUE 1,#01-1235,530106,"[""establishment"",""health"",""point_of_interest""]",Drs Lim and Chan Clinic,"106 Hougang Ave 1, Singapore 530106",530106,1.3537046,103.8906106,0.0
105,200341,LIM MEDICAL CLINIC-DR LIM SWEE HOCK,BLOCK 320 CLEMENTI AVENUE 4,#01-29,120320,"[""establishment"",""health"",""point_of_interest""]",Lim Medical Clinic,"320 Clementi Ave 4, Singapore 120320",120320,1.3170701,103.7653573,0.0
106,200346,LIM CLINIC - DR LIM WAN IE,BLOCK 446 ANG MO KIO AVENUE 10,#01-1663,560446,"[""establishment"",""health"",""point_of_interest""]",Lim Clinic,"446 Ang Mo Kio Ave 10, #01-1663, Singapore 560446",560446,1.367823,103.8552799,0.0
107,200347,LOH'S CLINIC - DR LOH HUNG GHEE,BLOCK 45 SIMS DRIVE,#01-166,380045,"[""establishment"",""health"",""point_of_interest""]",Loh Clinic,"45 Sims Dr, #01-166, Singapore 380045",380045,1.3173739,103.8784108,0.0
108,200352,LOOI SURGERY PTE LTD,BLOCK 102 TOWNER RD.,#01-254,322102,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Looi Surgery Pte. Ltd.,"102 Towner Rd, Singapore 322102",322102,1.3203993,103.8619382,0.0
109,200355,LOW CARDIOLOGY CLINIC- DR LOW LIP PING,3 MOUNT ELIZABETH,#11-05 MT ELIZABETH MEDICAL CTR.,228510,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]",Low Cardiology Clinic,Singapore 228510,228510,1.304662,103.8356892,0.0
110,200368,MARINE PARADE CLINIC- DR KONG KUM LENG,BLOCK 59 MARINE TERRACE,#01-81,440059,"[""establishment"",""health"",""point_of_interest""]",Marine Parade Clinic,"Marine Terrace, #01-81 Block 59, Singapore 440059",440059,1.3058783,103.9144897,0.0
111,200369,MARSILING CLINIC & SURGERY-DR TONG THEAN SENG,BLOCK 131 MARSILING RISE,#01-186,730131,"[""establishment"",""health"",""point_of_interest""]",Marsiling Clinic & Surgery,"131 Marsiling Rise, Singapore 730131",730131,1.4384989,103.7789724,0.0
112,200373,MEDEN CLINIC & SURGERY- DR FONG CHONG TOO,BLOCK 59 LENGKOK BAHRU,#01-553,150059,"[""establishment"",""health"",""point_of_interest""]",Meden Clinic & Surgery,Singapore,150059,1.2887853,103.8147266,1.0
113,200374,MEDEN CLINIC & SURGERY- DR GOH CHENG CHUAN,BLOCK 35 TELOK BLANGAH RISE,#01-295,090035,"[""establishment"",""health"",""point_of_interest""]",Meden Clinic & Surgery,"35 Telok Blangah Rise, Singapore 090035",090035,1.2729677,103.8218899,0.0
114,200377,THE MEDICAL CTR CLINIC HONG LEONG- DR W F KWOK,#14-05 HONG LEONG BUILDING,16 RAFFLES QUAY,048581,"[""establishment"",""health"",""point_of_interest""]",Medical Centre Clinic The (hong Leong),"16 Raffles Quay, #14-05, Singapore 048581",048581,1.281197,103.851013,0.0
115,200380,MEDICAL & G.E. CLINIC,3 MOUNT ELIZABETH,#13-04 MT ELIZABETH MEDICAL CTR.,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
116,200387,MEDICAL PRACTICE - DR NG THIN ONN,BLOCK 15 BEACH RD.,#01-4683,190015,"[""establishment"",""health"",""point_of_interest""]",The Medical Practice (Clinic),"Blk 15 Beach Rd, #01-4683, Singapore 190015",190015,1.3035543,103.8646977,0.0
117,200388,MEDICAL SUPPLY & SERVICES INT'L (1996)P/L,339 THOMSON RD.,CLOSED ON WEDNESDAYS PM ONLY,307677,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Thomson Medical Centre,"339 Thomson Rd, Singapore 307677",307677,1.3253292,103.8415012,0.0
118,200391,MEDICO CLINIC & SURGERY- DR CHUA PONG KUAN,BLOCK 249 JURONG EAST ST. 24,#01-88,600249,"[""establishment"",""health"",""point_of_interest""]",Medico Clinic & Surgery,"249 Jurong East St 24, #01-88, Singapore 600249",600249,1.3423192,103.7394938,0.0
119,200393,MEI LING CLINIC,BLOCK 158 MEI LING ST.,#01-80 QUEENSTOWN,140158,"[""establishment"",""health"",""point_of_interest""]",Mei Ling Clinic,"158 Mei Ling St, #01-80, Singapore 140158",140158,1.2927077,103.802897,0.0
120,200395,MENG'S CLINIC - DR CHAN KHYE MENG,BLOCK 47 TANGLIN HALT RD.,,141047,"[""establishment"",""health"",""point_of_interest""]",Meng's Clinic,"47 Tanglin Halt Rd, Singapore 141047",141047,1.3011224,103.7980044,0.0
121,200396,MERIDIAN MEDICAL CTR- DR EUGENE UNG,BLOCK 327 HOUGANG AVENUE 5,#01-162,530327,"[""dentist"",""establishment"",""health"",""point_of_interest""]",Meridian Dental Centre,"327 Hougang Ave 5, Singapore 530327",530327,1.3682592,103.8961781,0.0
122,200401,THE MING CLINIC,1 ORCHARD BOULEVARD #04-01/02,CAMDEN MEDICAL CENTRE,248649,"[""establishment"",""health"",""point_of_interest""]",The Ming,"1 Orchard Blvd, #04-01/02, Singapore 248649",248649,1.3033084,103.8239215,0.0
123,200404,NAIR CARDIAC & MEDICAL CTR- DR V P NAIR,3 MOUNT ELIZABETH,#16-08 MT ELIZABETH MEDICAL CTR.,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Nair Cardiac & Medical Centre,"3 Mt Elizabeth, MT Elizabeth Hospital, Singapore 228510",228510,1.3044494,103.8354081,0.0
124,200406,NAM SENG CLINIC P/L-DR KOH SWEE HAI,144 UPPER BUKIT TIMAH RD.,#01-22 BEAUTY WORLD CTR.,588177,"[""establishment"",""health"",""point_of_interest""]",Nam Seng Clinic,"144 Upper Bukit Timah Road, #01-22 Beauty World Centre, Singapore 588177",588177,1.342051,103.7766077,0.0
125,200417,NEW TOWN CLINIC - DR CHIA KWOK WAH,BLOCK 11 UPPER BOON KENG RD.,#01-929,380011,"[""establishment"",""health"",""point_of_interest""]",New Town Clinic,"11 Upper Boon Keng Rd, #01-929, Singapore 380011",380011,1.3141423,103.870644,0.0
126,200418,NEW TOWN CLINIC P/L-DR TAN GEOK JIM,BLOCK 59 NEW UPPER CHANGI RD.,#01-1224,461059,"[""establishment"",""health"",""point_of_interest""]",New Town Clinic Pte Ltd,"59 New Upper Changi Rd, #01-1224, Singapore 461059",461059,1.3240191,103.9407483,0.0
127,200424,E.C. NG MEDICAL CTR- DR NG ENG CHAN,2 MARNE ROAD,#01-01 STUDIOS@MARNE,208393,"[""establishment"",""health"",""hospital"",""point_of_interest""]",E. C. Ng Medical Centre,"2 Marne Rd, 01, Singapore 208393",208393,1.3126841,103.8571419,0.0
128,200427,S.Y. NG CLINIC - DR NG SENG YUEN,BLOCK 226A ANG MO KIO AVENUE 1,#01-631 (CUSTOMER USE GIRO ONLY),561226,"[""doctor"",""establishment"",""health"",""point_of_interest""]",S Y Ng Clinic,"226A Ang Mo Kio Ave 1, Singapore 561226",561226,1.3675169,103.8393259,0.0
129,200429,SENG'S OG PRACTICE PTE LTD DR SENG SHAY WAY,6 NAPIER RD.,#03-18 GLENEAGLES MEDICAL CENTRE,258499,"[""establishment"",""health"",""point_of_interest""]",Seng's OG Practice,"6 Napier Rd, 03-17/18 Gleneagles Medical Centre, Singapore 258499",258499,1.3075918,103.8199221,0.0
130,200433,MY FAMILY CLINIC(CLEMENTI 325)P/L DR LEE TANG YIN/,BLOCK 325 CLEMENTI AVENUE 5,#01-139,120325,"[""establishment"",""health"",""point_of_interest""]",MY FAMILY CLINIC (CLEMENTI 325),"Clementi Ave 5, #01-139 Block 325, Singapore 120325",120325,1.315245,103.7667562,0.0
131,200434,ONG'S CLINIC - DR ONG CHON-KIN,175 BENCOOLEN ST.,#01-44 BURLINGTON SQUARE,189849,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Ong's Clinic,"175 Bencoolen St, #01-44 Burlington Square, Singapore 189649",189649,1.302126,103.852736,1.0
132,200436,ONG MEDICAL CLINIC- DR RAYMOND ONG THENG SUNG,BLOCK 316B ANG MO KIO ST. 31,#01-10,563316,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Ong Theng Sung Dr,"HDB Ang Mo Kio (MSCP) #01-10, 316B Ang Mo Kio Street 31 (S)563316, Singapore 563316",563316,1.3646696,103.8476215,0.0
133,200450,ORTHOPAEDIC ASSOCIATES-DR TOH CHOON LAI,3 MOUNT ELIZABETH,#16-03/04 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Dr. Toh Choon Lai,"3 Mount Elizabeth, #16-03/04, Mount Elizabeth Medical Center, Singapore 228510",228510,1.304662,103.8356892,0.0
134,200462,PAN-ISLAND CLINIC SURGERY- DR TAN SOO LIANG,BLOCK 632 BEDOK RESERVOIR RD.,#01-804,470632,"[""establishment"",""health"",""point_of_interest""]",Pan Island Clinic & Surgery,"632 Bedok Reservoir Rd, #01-804, Singapore 470632",470632,1.3324798,103.9142804,0.0
135,200463,PAN ISLAND MEDICAL GROUP- DR CHUA SUI MENG,101 THOMSON RD.,#01-17 UNITED SQUARE,307591,"[""establishment"",""health"",""point_of_interest""]",Pan Island Clinic & Surgery,"632 Bedok Reservoir Rd, #01-804, Singapore 470632",470632,1.3324798,103.9142804,1.0
136,200464,PARIQUA CLINIC- DR JUDY CHEN PEI SIANG,BLOCK 47 BENDEMEER RD.,#01-1463,330047,"[""establishment"",""health"",""point_of_interest""]",Pariqua Clinic,"#01, 47 Bendemeer Rd, 1463, Singapore 330047",330047,1.3231105,103.8666576,0.0
137,200476,THE PEOPLE'S CLINIC-DR PHAN OI PENG,BLOCK 145 TECK WHYE AVENUE,#01-161,680145,"[""establishment"",""health"",""point_of_interest""]",The People's Clinic,"145 Teck Whye Ave, Singapore 680145",680145,1.3811552,103.7523337,0.0
138,200478,FRONTIER PEOPLE'S CLINIC PTE LTD,BLOCK 123 BEDOK NORTH ST. 2,#01-152,460123,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Frontier People's Clinic,"123 Bedok North Street 2, #01-152, Singapore 460123",460123,1.3292647,103.9372849,0.0
139,200482,PHOON CLINIC & SURGERY- DR PHOON CHIONG FOOK,BLOCK 632 BEDOK RESERVOIR RD.,#01-828,470632,"[""establishment"",""health"",""point_of_interest""]",Phoon Clinic & Surgery,"632 Bedok Reservoir Rd, Singapore 470632",470632,1.3322187,103.9144845,0.0
140,200483,PING'S CLINIC & SURGERY- KWAK PING LAM,BLOCK 555 ANG MO KIO AVENUE 10,#01-1974,560555,"[""establishment"",""health"",""point_of_interest""]",Ping's Clinic & Surgery,"555 Ang Mo Kio Ave 10, Singapore 560555",560555,1.3710907,103.8571036,0.0
141,200487,SKIN CLINIC- DR JENNIFER FOO,3 MOUNT ELIZABETH,#07-06 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Plastic Surgery & Skin Clinic,"Mount Elizabeth Medical Centre #07-06, 3 Mount Elizabeth (S)228510, Singapore 228510",228510,1.3044259,103.835166,0.0
142,200495,RAFFLES MEDICAL GROUP LTD,585 NORTH BRIDGE RD.,LEVEL 7,188770,"[""establishment"",""health"",""point_of_interest""]",Raffles Nuclear Medicine Centre,"585 North Bridge Rd, Level 1 Raffles Hospital, Singapore 188770",188770,1.301145,103.857321,0.0
143,200502,RESERVOIR RD CLINIC & SURGERY- DR GAN KIM LOON,BLOCK 704 BEDOK RESERVOIR RD.,#01-3622,470704,"[""establishment"",""health"",""point_of_interest""]",Reservoir Clinic & Surgery,"HDB Bedok #01-3622, 704 Bedok Reservoir Road (S)470704, Singapore",470704,1.3366035,103.9205165,1.0
144,200503,ROCHORE CTR CLINIC- DR MARY WEE JOO LING,175 BENCOOLEN STREET,#01-20 BURLINGTON SQUARE,189649,"[""establishment"",""health"",""point_of_interest""]",Rochor Centre Clinic,"BURLINGTON SQUARE175 #01-20, Bencoolen St, Singapore 189649",189649,1.3019804,103.8526956,0.0
145,200504,ROCHOR MEDICAL CTR - DR GEORGE KHOO,BLK 635 VEERASAMY ROAD,#01-156,200635,"[""dentist"",""establishment"",""health"",""point_of_interest""]",Rochor Centre Dental Surgery,"635 Veerasamy Rd, #01-156, Singapore 200635",200635,1.3066478,103.85535,0.0
146,200519,HEALTHWAY MEDICAL CLINIC,144 ROBINSON ROAD,#01-02/03 ROBINSON SQUARE,068908,"[""establishment"",""health"",""point_of_interest""]",Healthway Medical Centre,"#01-02/03 S, 144 Robinson Rd, Robinson Square, Singapore 068908",068908,1.278191,103.8480799,0.0
147,200524,SHENTON CLINIC - DR TAN KOK ENG,BLOCK 498 JURONG WEST ST. 41,#01-464,640498,"[""establishment"",""health"",""point_of_interest""]",Shenton Clinic,"498 Jurong West Street 41, Singapore 640498",640498,1.3485772,103.724456,0.0
148,200533,LA CLINIC PTE LTD,290 ORCHARD RD.,#08-01/02 PARAGON,238859,"[""establishment"",""health"",""point_of_interest""]",La Clinic,"290 Orchard Road, #08-01/02 Paragon Medical Centre, Singapore 238859",238859,1.303609,103.8364844,0.0
149,200534,SINGAPURA CLINIC - DR LEE KENG THON,27 BENCOOLEN ST.,#01-27,189620,"[""establishment"",""health"",""point_of_interest""]",Singapura Clinic,"27 Bencoolen St, Singapore 189620",189620,1.2987391,103.8498841,0.0
150,200552,SUWANDI-KO SURGERY- DR SU WAN DI-KO,3 MOUNT ELIZABETH,#10-14 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""establishment"",""health"",""point_of_interest""]",Suwandi Ko Surgery,"14 Mount Elizabeth, Singapore 228510",228510,1.3055915,103.8354837,0.0
151,200557,TAMPINES CLINIC & SURGERY P/L-DR ANG EE LEONG,BLOCK 139 TAMPINES ST. 11,#01-10,521139,"[""establishment"",""health"",""point_of_interest""]",Tampines Clinic And Surgery Pte Ltd,"139 Tampines St. 11, Singapore 521139",521139,1.3464863,103.9448188,0.0
152,200558,TAMPINES MEDICAL CTR- DR SIM SENG CHYE,BLOCK 267 TAMPINES ST. 21,#01-41,520267,"[""establishment"",""health"",""point_of_interest""]",Tampines Medical Centre,"267 Tampines Street 21, #01-41, Singapore 520267",520267,1.350776,103.9489626,0.0
153,200560,TAN CHUE TIN CLINIC P/L- DR TAN CHUE TIN,3 MOUNT ELIZABETH,#14-04 MOUNT ELIZABETH MEDICAL CENTRE,238859,"[""establishment"",""health"",""point_of_interest""]",Tan Chue Tin Clinic Pte. Ltd.,"290 Orchard Rd, #09-07 The Paragon, Singapore 238859",238859,1.30451,103.836184,0.0
154,200561,TAN CLINIC - DR TAN KIAT PIAH,BLOCK 345 CLEMENTI AVENUE 5,#01-94,120345,"[""establishment"",""health"",""point_of_interest""]",Tan Clinic,"345 Clementi Ave 5, Singapore 120345",120345,1.3176253,103.7689814,0.0
155,200569,DRS TANG & PARTNERS- DR KAM SHYAN CHIN,BLOCK 64 YUNG KUANG RD.,#01-115,610064,"[""establishment"",""health"",""point_of_interest""]",Drs Tang & Partners Pte. Ltd.,"BLK 64, #01-115 Singapore 610064 Yung Kuang Rd, Singapore 610064",610064,1.3323061,103.7223302,0.0
156,200573,TANGLIN MEDICAL CLINIC,19 TANGLIN RD.,#06-16/17 TANGLIN SHOPPING CTR.,247909,"[""establishment"",""health"",""point_of_interest""]",Tanglin Medical Clinic,"19 Tanglin Rd, #06-16, Tanglin Shopping Centre, Singapore 247909",247909,1.3065255,103.8270111,0.0
157,200575,H K TAN SURGERY,3 MOUNT ELIZABETH,#15-02 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""establishment"",""health"",""point_of_interest""]",H K Tan Surgery Pte Ltd,"3 Mount Elizabeth, Singapore 228510",228510,1.3050549,103.8354392,0.0
158,200580,TAN MEDICAL CLINIC P/L- DR TAN YONG TECK,BLOCK 339 ANG MO KIO AVENUE 1,#01-1583,560339,"[""establishment"",""health"",""point_of_interest""]",Tan Medical Clinic Pte Ltd,"339 Ang Mo Kio Ave 1, Singapore 560339",560339,1.365232,103.8491328,0.0
159,200581,TAN MEDICARE CLINIC- DR TAN YONG TONG,BLOCK 629 ANG MO KIO AVENUE 4,#01-986,560629,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Tan Medicare Clinic Pte Ltd,"629 Ang Mo Kio Ave 4, #01-986, Singapore 560629",560629,1.3805702,103.8406548,0.0
160,200584,FAMILY DOCTORS AT 365-DR LEE PHENG S/DR LEE CHUN F,BLOCK 365 CORPORATION DRIVE,#01-407,610365,"[""establishment"",""health"",""point_of_interest""]",Family Doctors at 365,"365 Corporation Dr, #01-407, Singapore 610365",610365,1.3377462,103.7202848,0.0
161,200588,K.L. TAY CLINIC & SURGERY- DR TAY KOK LING,BLOCK 632 BEDOK RESERVOIR RD.,#01-822,470632,"[""doctor"",""establishment"",""health"",""point_of_interest""]",K L Tay Clinic & Surgery,"632 Bedok Reservoir Rd, Singapore 470632",470632,1.3322474,103.9146964,0.0
162,200589,TAY MEDICAL CTR- DR TONY TAY KIM TENG,BLOCK 6 HOLLAND CLOSE,#01-28,271006,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tay Medical Centre The,"6 Holland Cl, Singapore 271006",271006,1.307145,103.795477,0.0
163,200590,TEBAN GARDEN CLINIC-DR CHEW PIN KEE,BLOCK 61 TEBAN GARDEN RD.,#01-01 TEBAN PLACE,600061,"[""establishment"",""health"",""point_of_interest""]",Teban Garden Clinic,"61 Teban Gardens Rd, #01-01, Singapore 600061",600061,1.3220863,103.7385032,0.0
164,200594,TEK DISPENSARY - DR GOH KONG TEK,BLOCK 4 LORONG 7 TOA PAYOH,#01-115,310004,"[""establishment"",""health"",""point_of_interest""]",Tek Dispensary,"4 Lor 7 Toa Payoh, Singapore 310004",310004,1.3390696,103.8555497,0.0
165,200598,TENG CLINIC - DR SIAH KIM BIN,BLOCK 171 STIRLING RD.,#01-1101,140171,"[""establishment"",""health"",""point_of_interest""]",Teng Clinic,"171 Stirling Rd, #01-1101, Singapore 140171",140171,1.2909855,103.8037994,0.0
166,200601,TEO CLINIC & SURGERY - DR T K TEO,BLOCK 352 CLEMENTI AVENUE 2,#01-111,120352,"[""establishment"",""health"",""point_of_interest""]",Teo Clinic & Surgery,"352 Clementi Ave 2, Singapore 120352",120352,1.3148196,103.7716088,0.0
167,200613,THEAN CLINIC - DR DON LAU VI HOK,BLOCK 38 BEO CRESCENT,#01-32,160038,"[""establishment"",""health"",""point_of_interest""]",Thean Clinic Pte Ltd,"38 Beo Cres, Singapore 160038",160038,1.2884401,103.8274989,0.0
168,200616,DRS THOMPSON & THOMSON(RADLINK MEDICARE)P/L,24 RAFFLES PLACE,#02-08 CLIFFORD CTR.,048621,"[""establishment"",""health"",""point_of_interest""]",Drs Thompson & Thomson (RadLink Medicare),"24 Raffles Place, #02-08 Clifford Centre, Singapore 048621",048621,1.2838533,103.8519697,0.0
169,200630,HAEM-ONC CLINIC PTE LTD,3 MOUNT ELIZABETH,#13-09/10 MOUNT ELIZABETH MEDICAL CENTRE,228510,"[""establishment"",""health"",""point_of_interest""]",Haematology Oncology Clinic Pte Ltd,"3 Mount Elizabeth, #13-09/10 Medical Centre, Singapore 228510",228510,1.3057189,103.8357928,0.0
170,200631,CHARLES TOH CLINIC- DR TOH CHAI SOON CHARLES,3 MOUNT ELIZABETH,#06-01/02 MT ELIZABETH MEDICAL CTR.,228510,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Singapore 228510",228510,1.3045666,103.8354606,0.0
171,200635,TOWN CLINIC- DR CHRISTINE KHOO YIOK BIN,287 BEACH RD.,#01-00,199551,"[""establishment"",""health"",""point_of_interest""]",Town Clinic,"287 Beach Rd, #01-00, Singapore 199551",199551,1.3009062,103.8604883,0.0
172,200638,THE TOW YUNG CLINIC- DR LIM TECK CHYE,19 TANGLIN RD.,#05-01 TANGLIN SHOPPING CTR.,247909,"[""doctor"",""establishment"",""health"",""point_of_interest""]",The Tow yung Clinic,"19 Tanglin Rd, 05-01/03, Singapore 247909",247909,1.306364,103.827018,0.0
173,200642,DRS TRYTHALL HOY DAVIES PL-DR CATHERINE NG,391B ORCHARD RD.,#25-07 NGEE ANN CITY TOWER B,238874,"[""establishment"",""health"",""point_of_interest""]",Fullerton Health Screening Centre (NAC26) @ Ngee Ann City,"391B Orchard Road #26-02 Ngee Ann City Tower B, Singapore 238874",238874,1.3027623,103.8342901,0.0
174,200644,UNION CLINIC & SURGERY- DR QUEK CHEE GUAN,BLOCK 722 CLEMENTI WEST ST. 2,#01-168,120722,"[""establishment"",""health"",""point_of_interest""]",Union Clinic & Surgery,"722 Clementi West Street 2, #01-168, Singapore 120722",120722,1.3029164,103.7639627,0.0
175,200647,UNITED CLINIC,35 SELEGIE RD.,#05-06 PARKLANE SHOPPING MALL,188307,"[""establishment"",""health"",""point_of_interest""]",United Clinic,"35 Selegie Rd, #05-06 Parklane Mall, Singapore 188307",188307,1.3018851,103.8484279,0.0
176,200650,UNITED MEDICAL PRACTITIONERS P/L-DR CHOONG SHE,BLOCK 139 TAMPINES ST. 11,#01-16,521139,"[""establishment"",""health"",""point_of_interest""]",United Medical Practitioners Pte Ltd,"139 Tampines St. 11, Singapore 521139",521139,1.3466145,103.9447552,0.0
