rowId,code,_name,_address1,_address2,_address3,_postalCode,types,name,formattedAddress,postalCode,latitude,longitude,score
95,0011i000001xnCb,Drs Bains & Partners,1 Harbourfront Avenue #07-06,Keppel Bay Tower,Keppel Bay Tower,098632,"[""establishment"",""health"",""point_of_interest""]",Drs. Bain & Partners - Harbour Front,"1 HarbourFront Avenue, #07-06 Keppel Bay Tower, Singapore 098632",098632,1.265032,103.818292,0.0
96,0011i000001xnVz,Mint Medical Centre,1 Harbourfront Place,#01-10,#01-10,098633,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Mint Medical Centre HarbourFront Tower 1- GP | Family clinic | Child health | Womenâ€™s clinic,"1 Harbourfront Place #01-10, HarbourFront Tower 1, Singapore 098633",098633,1.264762,103.819183,0.0
97,0011i000001xmrO,Shenton Medical Group,1 HarbourFront Place,#01-04 HarbourFront Tower One,#01-04 HarbourFront Tower One,098633,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Shenton Medical Group - Harbourfront,"1 Harbourfront Place, #01-04 Harbourfront Tower One, Singapore 098633",098633,1.2647586,103.8189977,0.0
98,0011i000001xmbZ,Clifford Dispensary,3 Harbourfront Place #04-01,Harbourfront Tower 2,Harbourfront Tower 2,099254,"[""establishment"",""point_of_interest"",""real_estate_agency""]",Harbourfront Tower 2,"3 Harbourfront Pl, HarbourFront Tower Two, Singapore 099254",099254,1.2644566,103.8186742,1.0
99,0011i000001xna9,Chang Zhen Pte Ltd,77 Telok Blangah Drive,#01-244,#01-244,100077,"[""subpremise""]","77 Telok Blangah Dr, 01","77 Telok Blangah Dr, 01, Singapore 100077",100077,1.2740083,103.8088008,1.0
100,0011i000001xnPC,Department of A&E,5 Lower Kent Ridge Road,National University Hospital,National University Hospital,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
101,0011i000001xmwb,Department of Psychiatry,5 Lower Kent Ridge Road,National University Hospital,National University Hospital,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
102,0011i000001xnAR,National University Hospital,Department of Orthopaedic,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
103,0011i000001xmk3,National University Hospital,Department of O&G,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
104,0011i000001xnMK,National University Hospital,Department Advanced Internal Med,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
105,0011i000001xnPM,National University Hospital,Department of Nephrology,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
106,0011i000001xnYx,National University Hospital,Department of Endocrinology,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
107,0011i000001xnbT,National University Hospital,Department of Orthopaedic,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
108,0011i000001xmh3,National University Hospital,Department of Orthopaedic,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
109,0011i000001xmqa,National University Hospital,Department of Neurology,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
110,0011i000001xn0A,National University Hospital,Department of Cardiology,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
111,0011i000001xnEn,National University Hospital,Department of Nephrology,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
112,0011i000001xnZz,National University Hospital,Department of Medicine,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
113,0011i000001xmuU,National University Hospital,Department of Neurology,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
114,0011i000001xnE9,National University Hospital,The Heart Institute,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
115,0011i000001xnGP,National University Hospital,Department of Neurology,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
116,0011i000001xnYI,National University Hospital,Department of Respiratory,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
117,0011i000001xnYy,National University Hospital,Department Advanced Internal Med,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
118,0011i000001xmii,National University Hospital,Department of Endocrinology,Lower Kent Ridge,Lower Kent Ridge,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
119,0011i000001xmo6,National University Hospital,Pharmacy Department,Lower Kent Ridge Road,Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
120,0011i000001xmxM,National University Hospital Pte Ltd,Pharmacy Dept,Lower Kent Ridge Road,Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
121,0011i000001xmjL,National University Hospital Pte Ltd,Lower Kent Ridge Road,Pharmacy Dept,Pharmacy Dept,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
122,0011i000001xmvq,National Unversity Hospital,Department of Endocrinology,Lower Kent Ridge Road,Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
123,0011i000001xnBH,Pharmacy Department,National University Hospital,5 Lower Kent Ridge Road,5 Lower Kent Ridge Road,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
124,0011i000001xnSt,Purchasing Department,5 Lower Kent Ridge Road,National University Hospital,National University Hospital,119074,"[""establishment"",""health"",""hospital"",""point_of_interest""]",National University Hospital,"5 Lower Kent Ridge Rd, Singapore 119074",119074,1.2938663,103.7831292,0.0
125,0011i000001xmub,National University of Singapore,95 Lower Kent Ridge Road,University Health & Wellness Centre,University Health & Wellness Centre,119078,"[""establishment"",""health"",""point_of_interest""]",University Health Centre,"20 Lower Kent Ridge Rd, Singapore 119080",119080,1.2991034,103.7763985,1.0
126,0011i000001xnFC,University Health Service,National University of Singapore,93 Lower Kent Ridge Road,93 Lower Kent Ridge Road,119078,"[""establishment"",""health"",""point_of_interest""]",University Health Centre,"20 Lower Kent Ridge Rd, Singapore 119080",119080,1.2991034,103.7763985,1.0
127,0011i000001xmcG,University Health Service,National University of Singapore,95 Lower Kent Ridge Road,95 Lower Kent Ridge Road,119078,"[""establishment"",""health"",""point_of_interest""]",University Health Centre,"20 Lower Kent Ridge Rd, Singapore 119080",119080,1.2991034,103.7763985,1.0
128,0011i000001xn9D,University Health Services,National University of Singapore,95 Lower Kent Ridge Road,95 Lower Kent Ridge Road,119078,"[""establishment"",""health"",""point_of_interest""]",University Health Centre,"20 Lower Kent Ridge Rd, Singapore 119080",119080,1.2991034,103.7763985,1.0
129,0011i000001xnOe,National University Of Singapore,University Health Centre,20 Lower Kent Ridge Road,20 Lower Kent Ridge Road,119080,"[""establishment"",""health"",""point_of_interest""]",University Health Centre,"20 Lower Kent Ridge Rd, Singapore 119080",119080,1.2991034,103.7763985,0.0
130,0011i000001xnXc,National University of Singapore,10 Kent Ridge Crescent,University Hall Level 6,University Hall Level 6,119260,"[""establishment"",""point_of_interest""]",NUS Department of Chinese Studies,"AS8, Level 5, 10 Kent Ridge Crescent, Singapore 119260",119260,1.2959815,103.7720122,1.0
131,0011i000001xn5D,Healthway Medical Group,438A Alexandra Road #B1-02,Alexandra Technopark,Alexandra Technopark,119958,"[""subpremise""]","438A Alexandra Rd, B1","438A Alexandra Rd, B1 Alexandra Technopark, Singapore 119967",119967,1.2777047,103.8008548,1.4142135
132,0011i000001xn10,Town Hall Clinic,456 Alexandra Road,#02-01 NOL Building,#02-01 NOL Building,119962,"[""establishment"",""health"",""point_of_interest""]",Town Hall Clinic Pte Ltd,"438C Alexandra Rd, #01-01 The Hub, Alexandra Technopark, Singapore 119976",119976,1.2773213,103.7994935,1.0
133,0011i000001xmgG,The Dublin Clinic,Blk 109 Clementi Street 11,#01-25 Sunset Way,#01-25 Sunset Way,120109,"[""doctor"",""establishment"",""health"",""point_of_interest""]",The Dublin Clinic,"109 Clementi Street 11, #01-25, Singapore 120109",120109,1.32197,103.770853,0.0
134,0011i000001xnb5,Clementi Family Healthpoint Clinic & Surgery,Block 308 Clementi Avenue 4,#01-351,#01-351,120308,"[""establishment"",""health"",""point_of_interest""]",Clementi Family Health Point Clinic & Surgery,"308 Clementi Ave 4, Singapore 120308",120308,1.321166,103.7668141,0.0
135,0011i000001xnBz,Lim Medical Clinic,Blk 320 Clementi Ave 4,#01-29,#01-29,120320,"[""establishment"",""health"",""point_of_interest""]",Lim Medical Clinic,"320 Clementi Ave 4, Singapore 120320",120320,1.3170701,103.7653573,0.0
136,0011i000001xmbr,Vista Family Clinic,Blk 320 Clementi Ave 4,#01-47,#01-47,120320,"[""establishment"",""health"",""point_of_interest""]",Vista Family Clinic,"320 Clementi Ave 4, #01-47, Singapore 120320",120320,1.3170708,103.7654405,0.0
137,0011i000001xnBa,Lee Clinic,Blk 325 Clementi Avenue 5,#01-139,#01-139,120325,"[""establishment"",""health"",""point_of_interest""]",MY FAMILY CLINIC (CLEMENTI 325),"Clementi Ave 5, #01-139 Block 325, Singapore 120325",120325,1.315245,103.7667562,0.0
138,0011i000001xnYG,Lee Clinic,Blk 325 Clementi Ave 5,#01-139,#01-139,120325,"[""establishment"",""health"",""point_of_interest""]",MY FAMILY CLINIC (CLEMENTI 325),"Clementi Ave 5, #01-139 Block 325, Singapore 120325",120325,1.315245,103.7667562,0.0
139,0011i000001xnTH,Blk 328 Clementi Ave 2,#01-212,Neptune Clinic,Neptune Clinic,120328,"[""establishment"",""health"",""point_of_interest""]",The Neptune Clinic,"328 Clementi Ave 2, #01-212, Singapore 120328",120328,1.313511,103.766986,0.0
140,0011i000001xnKk,Canterbury Medical Centre,Blk 328 Clementi Ave 2,#01-202,#01-202,120328,"[""establishment"",""health"",""hospital"",""point_of_interest"",""veterinary_care""]",Canterbury Family Clinic & Surgery,"328 Clementi Ave 2, Singapore 120328",120328,1.313511,103.766986,0.0
141,0011i00000ufvLi,Kingsway Medical Clinic,352 Clementi Ave 2,#01-103,#01-103,120352,"[""establishment"",""health"",""hospital"",""point_of_interest""]",KINGSWAY MEDICAL CLINIC,"352 Clementi Ave 2, #01-103, Singapore 120352",120352,1.3151622,103.7715352,0.0
142,0011i000001xnPz,Singapore Women's Clinic,352 Clementi Ave 2,#01-127,#01-127,120352,"[""establishment"",""health"",""point_of_interest""]",Singapore's Women's Clinic Clementi,"352 Clementi Ave 2, Singapore 120352",120352,1.3143894,103.77165,0.0
143,0011i000001xnDg,Teo Clinic & Surgery,Blk 352 Clementi Ave 2,#01-111,#01-111,120352,"[""establishment"",""health"",""point_of_interest""]",Teo Clinic & Surgery,"352 Clementi Ave 2, Singapore 120352",120352,1.3148196,103.7716088,0.0
144,0011i000001xnV9,Wong Clinic & Surgery,352 Clementi Ave 2,#01-135,#01-135,120352,"[""establishment"",""health"",""point_of_interest""]",Wong Clinic & Surgery,"352 Clementi Ave 2, Singapore 120352",120352,1.3146209,103.7715967,0.0
145,0011i000001xnYW,Yeo's Clinic,Blk 354 Clementi Avenue 4,#01-221,#01-221,120354,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Yeo Suan Aik,"HDB Clementi #01-221, 354 Clementi Avenue 2 (S)120354, Singapore 120354",120354,1.3136781,103.770363,0.0
146,0011i000007Ef46,Wee Healthfirst Medical Clinic,378 Clementi Avenue 5,#01-342,#01-342,120378,"[""establishment"",""health"",""point_of_interest""]",Wee HealthFirst Medical Clinic,"378 Clementi Ave 5, Singapore 120378",120378,1.3177696,103.767459,0.0
147,0011i000001xnIx,Healthway Medical Group,Blk 443 Clementi Avenue 3,301-63,301-63,120443,"[""establishment"",""health"",""point_of_interest""]",Healthway Medical (Clementi),"#01-63, 443 Clementi Ave 3, Singapore 120443",120443,1.3141966,103.7640189,0.0
148,0011i000001xmwO,The Jurong Dispensary,Block 449 Clementi Avenue 3,#01-255,#01-255,120449,"[""establishment"",""health"",""point_of_interest""]",The Jurong Dispensary,"443 Clementi Ave 3, Singapore 120443",120443,1.3141632,103.7639809,1.0
149,0011i000001xn2d,Blk 451 Clementi Ave 3,#02-307,Clementi Polyclinic,Clementi Polyclinic,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
150,0011i000001xmji,Blk 451 Clementi Ave 3,#02-307,Clementi Polyclinic,Clementi Polyclinic,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
151,0011i000001xmkD,Blk 451 Clementi Ave 3,#02-307,Clementi Polyclinic,Clementi Polyclinic,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
152,0011i000001xnRH,Blk 451 Clementi Ave 3,#02-307,Clementi Polyclinic,Clementi Polyclinic,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
153,0011i000001xnaf,Blk 451 Clementi Ave 3,#02-307,Clementi Polyclinic,Clementi Polyclinic,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
154,0011i000001xmsW,Clementi Polyclinic,Blk 451 Clementi Ave 3,#02-307,#02-307,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
155,0011i000001xn04,Clementi Polyclinic,Blk 451 Clementi Ave 3,#02-307,#02-307,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
156,0011i000001xn05,Clementi Polyclinic,Blk 451 Clementi Ave 3,#02-307,#02-307,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
157,0011i000001xn06,Clementi Polyclinic,Blk 451 Clementi Ave 3,#02-307,#02-307,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
158,0011i000001xnVR,Clementi Polyclinic,Blk 451 Clementi Avenue 3,#02-307,#02-307,120451,"[""establishment"",""health"",""point_of_interest""]",Clementi Polyclinic,"451 Clementi Ave 3, #02-307, Singapore 120451",120451,1.3128033,103.7657387,0.0
159,0011i000001xnLL,Shenton Family Medical Clinic (Clementi),Blk 451 Clementi Ave 3,#01-309,#01-309,120451,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Shenton Family Medical Clinic - Clementi,"Clementi Ave 3, #01-309 Blk 451, Singapore 120451",120451,1.3126424,103.7656225,0.0
160,0011i000001xn93,Faber Clinic & Surgery,501 West Coast Drive,#01-284,#01-284,120501,"[""establishment"",""health"",""point_of_interest""]",Faber Clinic & Surgery,"501 W Coast Dr, Singapore 120501",120501,1.3113607,103.7590503,0.0
