Name,Veeva ID,Parent HCO Account,Address line 1,Address line 2,Address line 3,Postal Code
Outram Polyclinic,0011i000001xmzT,,3 Second Hospital Avenue,#02-00 Health Promotion Board Building,,168937
Outram Polyclinic,0011i000001xnSJ,,3 Second Hospital Avenue,#02-00 Health Promotion Board Building,,168937
Outram Polyclinic,0011i000001xmmB,,3 Second Hospital Avenue,#02-00 Health Promotion Board Building,,168937
Singhealth Polyclinics,0011i000001xn70,,3 Second Hospital Avenue,Institute of Health #06-03,,168937
Departmen tof Orthopaedic,0011i000001xmex,,Outram Road,Singapore General Hospital,,169608
Department of A&E,0011i000001xnXs,,Outram Road,Singapore General Hospital,,169608
Department of A&E,0011i000001xn3u,,Outram Road,Singapore General Hospital,,169608
Department Of Colorectal,0011i000001xnMG,,Outram Road,Singapore General Hospital,,169608
Department of Dermatology,0011i000001xnan,,Outram Road,Singapore General Hospital,,169608
Department of Endocrinology,0011i000001xmr9,,Outram Road,Singapore General Hospital,,169608
Department of ENT,0011i000001xnZR,,Outram Road,Singapore General Hospital,,169608
Department of General Surgery,0011i000001xnNl,,Outram Road,Singapore General Hospital,,169608
Department of General Surgery,0011i000001xmtK,,Outram Road,Singapore General Hospital,,169608
Department of General Surgery,0011i000001xmpl,,Outram Road,Singapore General Hospital,,169608
Department of Internal Medicine,0011i000001xnNa,,Outram Road,Singapore General Hospital,,169608
Department Of Internal Medicine,0011i000001xmr1,,Outram Road,Singapore General Hospital,,169608
Department of Medicine,0011i000001xnPG,,Outram Road,Singapore General Hospital,,169608
Department of Oncology,0011i000001xnPU,,Outram Road,Singapore General Hospital,,169608
Department of Oncology,0011i000001xmeZ,,Outram Road,Singapore General Hospital,,169608
Department of Oncology,0011i000001xmmh,,Outram Road,Singapore General Hospital,,169608
Department of Opthalmology,0011i000001xn4c,,Outram Road,Singapore General Hospital,,169608
Department of Opthalmology,0011i000001xnXR,,Outram Road,Singapore General Hospital,,169608
Department of Opthalmology,0011i000001xmiw,,Outram Road,Singapore General Hospital,,169608
Department of Opthalmology,0011i000001xnSC,,Outram Road,Singapore General Hospital,,169608
Department of Orthopaedic,0011i000001xnLc,,Outram Road,Singapore General Hospital,,169608
Department of Pathology,0011i000001xmqG,,Outram Road,Singapore General Hospital,,169608
Department of Rheumatology,0011i000001xnQC,,Outram Road,Singapore General Hospital,,169608
Department of Surgery,0011i000001xnQ2,,Outram Road,Singapore General Hospital,,169608
Department of Urology,0011i000001xmbc,,Outram Road,Singapore General Hospital,,169608
Dept of Colorectal Surgery,0011i000001xn1z,,Outram Road,Singapore General Hospital,,169608
Dept of Colorectal Surgery,0011i000001xnPh,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmdr,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmmx,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmoj,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmqf,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmqi,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xn1v,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xnM6,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmmi,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmqS,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmqj,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xnTF,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xnUL,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmq7,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xn2U,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xn5T,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xmom,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xn6n,,Outram Road,Singapore General Hospital,,169608
Dept of General Surgery,0011i000001xnQ5,,Outram Road,Singapore General Hospital,,169608
Dept of Internal Medicine,0011i000001xmgf,,Outram Road,Singapore General Hospital,,169608
Dept of Nuclear Medicine,0011i000001xmf8,,Outram Road,Singapore General Hospital,,169608
Dept of Nuclear Medicine,0011i000001xmhZ,,Outram Road,Singapore General Hospital,,169608
Dept of Nuclear Medicine,0011i000001xmrN,,Outram Road,Singapore General Hospital,,169608
Health Screening Centre,0011i000001xmtr,,Outram Road,Singapore General Hospital,,169608
Health Screening Centre,0011i000001xnaj,,Outram Road,Singapore General Hospital,,169608
National Neuroscience Institute,0011i000001xn5Z,,Moulmein Road,,,169608
Singapore General Hospital,0011i000001xmlH,,Department of Endocrinology,Outram Road,,169608
Singapore General Hospital,0011i000001xmlI,,Department of Orthopaedic,Outram Road,,169608
Singapore General Hospital,0011i000001xmo8,,Department of  Renal Medicine,Outram Road Block 6 Level 6,,169608
Singapore General Hospital,0011i000001xmpc,,Department of Orthopaedic,Outram Road,,169608
Singapore General Hospital,0011i000001xmrl,,Department of Rheumatology & Immunology,Outram Road,,169608
Singapore General Hospital,0011i000001xnIA,,Department of Orthopaedic,Outram Road,,169608
Singapore General Hospital,0011i000001xnIC,,Department of Endocrinology,Outram Road,,169608
Singapore General Hospital,0011i000001xnMS,,Department of Rheumatology,Outram Road,,169608
Singapore General Hospital,0011i000001xnVK,,Department of Endocrinology,Outram Road,,169608
Singapore General Hospital,0011i000001xnVK,,Department of Endocrinology,Outram Road Block 6 Level 6,,169608
Singapore General Hospital,0011i000001xmeo,,Department of Urology,Outram Road,,169608
Singapore General Hospital,0011i000001xmj2,,Department of Psychiatry,Outram Road,,169608
Singapore General Hospital,0011i000001xmmm,,Department of Orthopaedic Surgery,Outram Road,,169608
Singapore General Hospital,0011i000001xmre,,Department of ENT,Outram Road,,169608
Singapore General Hospital,0011i000001xnH3,,Department of Rheumatology & Immunology,Blk 6 Level 9 Outram Road,,169608
Singapore General Hospital,0011i000001xmes,,Department of O&G,Outram Road,,169608
Singapore General Hospital,0011i000001xmok,,Department of Orthopaedic,Outram Road,,169608
Singapore General Hospital,0011i000001xmxp,,Respiratory & Critical Care Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xn5c,,Department of Nephrology,Outram Road,,169608
Singapore General Hospital,0011i000001xnCZ,,Department of Orthopaedic Surgery,Block 6 Level 7 Outram Road,,169608
Singapore General Hospital,0011i000001xnFq,,Department of Nephrology,Outram Road,,169608
Singapore General Hospital,0011i000001xnSs,,Department of Colorectal Surgery,Outram Road,,169608
Singapore General Hospital,0011i000001xnUG,,Department of Rehab Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmc8,,Department of Orthopaedic Surgery,Block 6 Level 7 Outram Road,,169608
Singapore General Hospital,0011i000001xmeq,,Department of General Surgery,Outram Road,,169608
Singapore General Hospital,0011i000001xmrc,,Department of Respiratory Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmxI,,Department of Orthopaedic,Outram Road,,169608
Singapore General Hospital,0011i000001xmxi,,Singapore General Hospital,Outram Road,,169608
Singapore General Hospital,0011i000001xmxj,,Singapore General Hospital,Outram Road,,169608
Singapore General Hospital,0011i000001xmyi,,Outram Road,,,169608
Singapore General Hospital,0011i000001xn3O,,Department of Neurosurgery,Outram Road,,169608
Singapore General Hospital,0011i000001xn47,,Department of Urology,Outram Road,,169608
Singapore General Hospital,0011i000001xn7C,,Department of Orthopaedic Surgery,Blk 6 Level 7 Outram Road,,169608
Singapore General Hospital,0011i000001xnb0,,Orthopaedics Surgery,Outram Road,,169608
Singapore General Hospital,0011i000001xmbd,,Department of Respiratory Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmdq,,Renal Department,Outram Road,,169608
Singapore General Hospital,0011i000001xmk1,,Department of Internal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmmj,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xn2a,,Department of O&G,Outram Road,,169608
Singapore General Hospital,0011i000001xn4l,,Department of Respiratory Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnMW,,Department of O&G,Outram Road,,169608
Singapore General Hospital,0011i000001xnS6,,Department of Colorectal Surgery,Outram Road,,169608
Singapore General Hospital,0011i000001xnSM,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnYL,,Department of ENT,Outram Road,,169608
Singapore General Hospital,0011i000001xnYc,,Department of A&E,Outram Road,,169608
Singapore General Hospital,0011i000001xnVK,,Department of Endocrinology,Outram Road,,169608
Singapore General Hospital,0011i000001xnVK,,Clinic B,Outram Road,,169608
Singapore General Hospital,0011i000001xnVK,,Singapore General Hospital,Outram Road,,169608
Singapore General Hospital,0011i000001xnVK,,Department of Psychiatry,Outram Road,,169608
Singapore General Hospital,0011i000001xmev,,Department of Orthopaedic,Outram Road,,169608
Singapore General Hospital,0011i000001xmjR,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmov,,Department of O&G,Outram Road,,169608
Singapore General Hospital,0011i000001xmxO,,Department of Internal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xn4a,,Department of Neurology,Outram Road,,169608
Singapore General Hospital,0011i000001xnKe,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnMl,,Department of Rheumatology,Outram Road,,169608
Singapore General Hospital,0011i000001xnQL,,Department of O&G,Outram Road,,169608
Singapore General Hospital,0011i000001xnS1,,Department of Respiratory Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnUK,,Department of O&G,Outram Road,,169608
Singapore General Hospital,0011i000001xnUx,,Department of Orthopaedic,Outram Road,,169608
Singapore General Hospital,0011i000001xnaY,,Department of Internal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnam,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmtH,,Department of Internal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnO2,,Department of Nephrology,Outram Road,,169608
Singapore General Hospital,0011i000001xnPS,,Department of ENT,Outram Road,,169608
Singapore General Hospital,0011i000001xnPb,,Department of Respiratory Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnPd,,Department of Gastroenterology,Outram Road,,169608
Singapore General Hospital,0011i000001xnXW,,Department of Neurology,Outram Road,,169608
Singapore General Hospital,0011i000001xnZ0,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmcA,,Department of ENT,Outram Road,,169608
Singapore General Hospital,0011i000001xmf3,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmiY,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmjP,,Department of Endocrinology,Outram Road,,169608
Singapore General Hospital,0011i000001xmrS,,Department of Internal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xmyl,,Department of Renal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xn4s,,Department of Gastroenterology,Outram Road,,169608
Singapore General Hospital,0011i000001xnMZ,,Department of Purchasing,Outram Road,,169608
Singapore General Hospital,0011i000001xnN0,,Department of Internal Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnSS,,Department of Rehabilitation Medicine,Outram Road,,169608
Singapore General Hospital,0011i000001xnXi,,Department of Gastroenterology,Outram Road,,169608
Singapore General Hospital,0011i000001xnYN,,Department of Orthopaedic,Outram Road,,169608
Singapore General Hospital,0011i000001xnbM,,Department of Gastroenterology,Outram Road,,169608
Singapore General Hospital,0011i000001xmuI,,Outram Road,Singapore General Hospital,,169608
Singapore General Hospital,0011i000001xmgK,,Outram Road,Singapore General Hospital,,169608
Singapore General Hospital,0011i000001xmpy,,Outram Road,,,169608
Singapore General Hospital,0011i000001xnZU,,Outram Road,,,169608
National Cancer Centre,0011i000001xmqp,,11 Hospital Drive,National Cancer Centre,,169610
National Cancer Centre,0011i000001xmqT,,11 Hospital Drive,National Cancer Centre,,169610
National Cancer Centre,0011i000001xmo4,,11 Hospital Drive,National Cancer Centre,,169610
National Cancer Centre Singapore,0011i00000Xf13b,,"11 Hospital Drive, Level 3",Division of Medical Oncology,,169610
Pharmacy Department,0011i000001xnNP,,11 Hospital Drive,National Cancer Centre,,169610
Pharmacy Department,0011i000001xnRR,,11 Hospital Drive,National Cancer Centre,,169610
Chou Dispensary,0011i000001xmrw,,733 Havelock Road,,,169651
Manhattan Medical Centre,0011i000001xnB4,,151 Chin Swee Road,#01-10 Manhattan House,,169876
Manhattan Medical Centre,0011i000001xnII,,151 Chin Swee Road,#01-10 Manhattan House,,169876
Clinic @ Campus,0011i000001xnFj,,70 Stamford Road #B1-21,Li Ka Shing Building,,178901
The Clinic @ Campus,0011i000001xmz3,,70 Stamford Road #B1-21,Li Ka Shing Building,,178901
Drs Singh & Partners,0011i000001xmbs,,252 North Bridge Road,#02-16 Raffles City Shopping Centre,,179103
Adelphi Psychiatry & Wellness Centre,0011i000001xmsT,,1 Coleman Street #04-32,The Adelphi,,179803
5 Coleman Street #02-24,0011i000001xmbl,,Excelsior Shopping Centre,Sivananda Medical Centre,,179805
Myat Saydanar Medical Center,0011i000001xmzN,,5 Coleman Street,#02-24 Excelsior Hotel,,179805
Wilmer Clinic Pte Ltd,0011i000001xmkv,,50 Armenian Street,#01-01 Wilmer Place,,179938
Ong's Clinic,0011i000001xndV,,175 Bencoolen,#01-44 Burlington Square,,180013
Shalom Medical Dental Group Pte Ltd,0011i000001xmfe,,231 Bain Road,#03-57 Bras Basah Complex,,180231
G P Medical Centre & Surgery,0011i000001xmfX,,35 Selegie Road #03-03,Parklane Shopping Centre,,188306
Lim Medical Clinic,0011i000001xn1g,,35 Selegie Road,#03-26 Parklane Shopping Mall,,188307
New City Skin Clinic,0011i000001xnV5,,Parklane Shopping Mall,35 Selegie Road #03-02,,188307
Parklane Medical Centre,0011i000001xnNs,,35 Selegie Road #02-25A,Parklane Shopping Mall,,188307
SAI Associated Clinic Pte Ltd,0011i000001xncP,,35 Selegie Road,#05-07 Parklane Shopping Mall,,188307
United Clinic,0011i000001xnc9,,Parklane Shopping Mall,#05-06 35 Selegie Road,,188307
United Clinic,0011i000001xnce,,Parklane Shopping Mall,#05-06 35 Selegie Road,,188307
Raffles Hospital,0011i000001xmd4,,Department of Colorectal,585 North Bridge Road,,188700
Raffles Hospital,0011i000001xmd4,,Department of Endocrinology,585 North Bridge Road,,188700
Raffles Hospital,0011i000001xmd4,,Department of Cardiology,585 North Bridge Road,,188700
585 North Bridge Road,0011i000001xmc3,,585 North Bridge Road,Raffles Hospital,,188770
585 North Bridge Road,0011i000001xnXx,,585 North Bridge Road,Raffles Hospital,,188770
585 North Bridge Road,0011i000001xnaa,,585 North Bridge Road,Raffles Hospital,,188770
585 North Bridge Road,0011i000001xmfA,,585 North Bridge Road,Raffles Hospital,,188770
585 North Bridge Road,0011i000001xmn9,,585 North Bridge Road,Raffles Hospital,,188770
585 Raffles Hospital,0011i000001xnXG,,585 Raffles Hospital,Raffles Hospital,,188770
Department of Cardiology,0011i000001xn8N,,Raffles Hospital,585 North Bridge Road,,188770
Department of Dermatology,0011i000001xmdd,,585 North Bridge Road,Raffles Hospital,,188770
Department of O&G,0011i000001xnDd,,585 North Bridge Road,Raffles Hospital,,188770
Department of O&G,0011i000001xmpu,,585 North Bridge Road,Raffles Hospital,,188770
Dept of General Surgery,0011i000001xmrk,,585 North Bridge Road,Raffles Hospital,,188770
Dept of Plastic Surgery,0011i000001xnNL,,585 North Bridge Road,Raffles Hospital,,188770
Neuroscience centre,0011i000001xmfG,,"Raffles Hospital, Level 13",585 North Bridge Road,,188770
Neuroscience Clinic,0011i000001xmjs,,Raffles Hospital,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd9,,Department of O&G,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Department of Renal Medicine,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Internal Medicine and Endocrinology,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Department of Geriatric Medicine,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmtR,,585 North Bridge Road,#02-00,,188770
Raffles Hospital,0011i000001xnYz,,Department of Plastic Surgery,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xn2H,,Level 2,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xnMU,,Purchasing Unit,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Dept of Neuroscience,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Department of Respiratory Medicine,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Dept of Psychiatry,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Department of Cardiology,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Raffles Surgery Centre,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Dept of Surgery Centre,585 North Bridge Road,,188770
Raffles Hospital,0011i000001xmd4,,Raffles Diabetes & Endocrine Centre,585 North Bridge Road #02-00,,188770
Raffles Hospital,0011i000001xn0p,,Raffles Counselling Centre,585 North Bridge Road #13-00,,188770
Raffles Hospital,0011i000001xmtG,,585 North Bridge Road,Raffles Hospital #12-00,,188770
Raffles Hospital Pte Ltd,0011i000001xnLg,,Department of O&G,585 North Bridge Road,,188770
Raffles Internal Medicine Centre,0011i000001xnbs,,585 North Bridge Road #02-00,Raffles Hospital,,188770
Raffles Japanese Clinic,0011i000001xmnt,,585 North Bridge Road,#12-00 Raffles Hospital,,188770
Raffles Japanese Clinic Pte Ltd,0011i000001xnOD,,585 North Bridge Road,#12-00 Raffles Hospital,,188770
Raffles Japanese Clinic Pte Ltd,0011i000001xmxe,,585 North Bridge Road,#12-00 Raffles Hospital,,188770
Raffles Neuroscience Centre,0011i000001xmyO,,585 North Bridge Road #02-00,Raffles Hospital,,188770
Raffles Surgery Centre,0011i000001xn4Z,,Colorectal Surgery,585 North Bridge Road,,188770
Corporate Medical Centre,0011i000001xn5a,,190 Middle Road,#02-01 Fortune Centre,,188979
Singapura Clinic,0011i000001xmvb,,27 Bencoolen Street,#01-27,,189620
Singapura Clinic,0011i000001xmvb,,27 Bencoolen Street,#01-27,,189620
Ong's Clinic,0011i000001xnMb,,175 Bencoonlen Street,#01-44  Burlington Square,,189649
Medical Practice,0011i000001xndB,,15 Beach Road,#01-4683,,190015
Vernon Clinic & Surgery,0011i000001xn5r,,100 Jalan Sultan,02-25/26 Sultan Plaza,,199001
The Hale Medical Clinic,0011i000001xnbG,,300 Beach Road,#02-01B The Concourse (Podium Block),,199555
United Medical Clinic,0011i000001xmoO,,Blk 25 Jalan Berseh,#01-144,,200025
Rowell Clinic & Surgery,0011i000001xnVw,,Blk 642 Rowell Road,#01-115,,200642
